OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,DEBRIS_TYPE,ORBITAL_PERIOD,ORBITAL_PERIOD_HOURS,ALTITUDE,PERIGEE,APOGEE
FENGYUN 1C DEB,1999-025EYF,2024-12-31T17:53:18.329856,14.3785036,0.0047489,98.923,111.5321,127.0582,233.4961,0,U,41828,999,42467,0.011042,0.00033857,0.0,7143.7467089029415,FENGYUN 1C,6008.973554242017,1.6691593206227824,772.7467089029415,7109.821770157032,7177.671647648851
FENGYUN 1C DEB,1999-025EYG,2024-12-31T15:36:40.281408,14.2181387,0.0059152,98.7667,71.5125,142.8905,217.6384,0,U,41829,999,42383,0.0043652,9.752e-05,0.0,7197.361950987657,FENGYUN 1C,6076.748138768236,1.6879855941022877,826.3619509876571,7154.788115575175,7239.9357864001395
FENGYUN 1C DEB,1999-025EYH,2024-12-29T10:26:57.486912,14.2275204,0.0057991,98.7756,71.1239,148.1195,212.3513,0,U,41830,999,42314,0.0041973,9.54e-05,0.0,7194.197618211833,FENGYUN 1C,6072.741099845735,1.6868725277349266,823.1976182118333,7152.477746804061,7235.9174896196055
FENGYUN 1C DEB,1999-025EYJ,2024-12-31T16:01:37.919136,14.21388314,0.005882,98.7594,69.8132,144.0068,216.5093,0,U,41831,999,42337,0.0045356,0.00010049,0.0,7198.7984468969,FENGYUN 1C,6078.567484407616,1.6884909678910043,827.7984468968998,7156.455114432252,7241.141779361547
FENGYUN 1C DEB,1999-025EYK,2024-12-29T15:57:05.239008,14.20913276,0.0058326,98.7541,65.3937,153.4783,206.9399,0,U,41832,999,42401,0.0040467,8.876e-05,0.0,7200.402819876604,FENGYUN 1C,6080.599663703447,1.6890554621398464,829.4028198766036,7158.405750389392,7242.399889363815
FENGYUN 1C DEB,1999-025EYL,2024-12-31T15:52:20.981280,14.22225597,0.0057487,98.7701,71.4426,147.6364,212.8361,0,U,41833,999,42438,0.0051171,0.00011522,0.0,7195.972817764508,FENGYUN 1C,6074.98895141694,1.6874969309491499,824.9728177645084,7154.605328827025,7237.340306701992
FENGYUN 1C DEB,1999-025EYM,2024-12-30T22:12:54.138240,14.20799934,0.00578,98.7587,67.0027,151.4645,208.9716,0,U,43213,999,35442,0.004155,9.092e-05,0.0,7200.785748388282,FENGYUN 1C,6081.084733635243,1.6891902037875675,829.7857483882817,7159.165206762597,7242.406290013965
FENGYUN 1C DEB,1999-025EYN,2024-12-30T17:09:12.589056,14.20977231,0.005838,98.7612,66.9174,151.7391,208.6974,0,U,43214,999,35469,0.0043272,9.507e-05,0.0,7200.1867689286,FENGYUN 1C,6080.325989542447,1.6889794415395687,829.1867689286,7158.152078571595,7242.221459285605
FENGYUN 1C DEB,1999-025EYP,2024-12-30T10:30:17.865792,13.38898217,0.0367721,98.6593,168.6074,358.9282,1.1026,0,U,43358,999,49080,0.0032909,2.573e-05,0.0,7491.523264158264,FENGYUN 1C,6453.0706505507,1.792519625152972,1120.5232641582643,7216.04422153631,7767.002306780219
FENGYUN 1C DEB,1999-025EYQ,2024-12-28T15:32:19.616064,14.18475559,0.0080442,99.0682,68.7698,290.3817,68.8731,0,U,43359,999,42791,0.0051286,0.00010911,0.0,7208.649946216684,FENGYUN 1C,6091.049460371676,1.6919581834365767,837.6499462166839,7150.662124319328,7266.63776811404
FENGYUN 1C DEB,1999-025EYR,2024-12-30T17:48:55.334304,14.22294762,0.005731,98.7848,72.5145,149.5734,210.879,0,U,45526,999,38437,0.0048123,0.00010845,0.0,7195.7395264631605,FENGYUN 1C,6074.693529805296,1.68741486939036,824.7395264631605,7154.500743236999,7236.978309689321
FENGYUN 1C DEB,1999-025EYS,2024-12-27T15:01:59.550816,14.21222722,0.0058344,98.7641,65.4656,159.8351,200.5149,0,U,45527,999,34600,0.0033928,7.477e-05,0.0,7199.357608744667,FENGYUN 1C,6079.275721147217,1.6886877003186713,828.3576087446672,7157.353676712207,7241.361540777127
FENGYUN 1C DEB,1999-025EYU,2024-12-31T16:51:09.063936,14.21291693,0.0122568,98.5016,359.6102,333.6557,25.8421,0,U,46439,999,55447,0.0018903,4.406e-05,0.0,7199.12469811736,FENGYUN 1C,6078.980712228339,1.688605753396761,828.1246981173599,7110.886466517475,7287.362929717246
FENGYUN 1C DEB,1999-025EYV,2024-12-28T20:59:29.558688,14.19459822,0.0177889,98.6335,34.0137,64.0642,107.7021,0,U,46440,999,57418,0.00073137,1.761e-05,0.0,7205.317210039033,FENGYUN 1C,6086.8258856553675,1.6907849682376022,834.317210039033,7077.14254272137,7333.491877356696
FENGYUN 1C DEB,1999-025EYZ,2024-12-31T19:59:40.054272,14.25732677,0.0086497,98.512,12.2787,84.6251,38.9156,0,U,46444,999,57650,0.0017398,4.256e-05,0.0,7184.1673273720635,FENGYUN 1C,6060.045426171686,1.6833459517143572,813.1673273720635,7122.026435240494,7246.308219503634
FENGYUN 1C DEB,1999-025EZF,2024-12-17T22:59:40.696224,13.99487541,0.0197387,98.0877,243.9104,4.8632,355.4392,0,U,46450,999,56076,0.005753,9.891e-05,0.0,7273.707237912527,FENGYUN 1C,6173.691822953758,1.7149143952649326,902.7072379125266,7130.133712855542,7417.280762969511
FENGYUN 1C DEB,1999-025EZG,2024-12-29T21:02:42.083808,14.14373676,0.0184269,98.1744,45.8834,120.5108,51.4896,0,U,46451,999,52078,0.006487,0.00014599,0.0,7222.580618694239,FENGYUN 1C,6108.71436226968,1.6968651006304667,851.5806186942391,7089.490847891622,7355.670389496855
FENGYUN 1C DEB,1999-025EZK,2024-12-26T17:18:35.035776,14.20778664,0.0049546,98.8953,80.2989,164.1193,350.6247,0,U,46468,999,68824,0.0046623,0.00010158,0.0,7200.857615238294,FENGYUN 1C,6081.175771511558,1.6892154920865439,829.8576152382939,7165.180246097834,7236.5349843787535
FENGYUN 1C DEB,1999-025EZL,2024-12-30T19:35:34.393056,14.45453194,0.0107819,98.2715,32.4839,188.9975,170.9287,0,U,46986,999,93237,0.0013213,4.956e-05,0.0,7118.674782291811,FENGYUN 1C,5977.367391805951,1.6603798310572087,747.6747822918114,7041.92194265662,7195.427621927003
FENGYUN 1C DEB,1999-025EZP,2024-12-30T16:10:55.155936,13.74328268,0.0257421,99.5103,161.2447,170.1952,255.641,0,U,46989,999,66265,0.026491,0.00031866,0.0,7362.209783993593,FENGYUN 1C,6286.711107798709,1.7463086410551971,991.2097839935932,7172.691043513052,7551.728524474134
FENGYUN 1C DEB,1999-025EZQ,2024-12-30T08:51:49.171104,14.075779,0.0418797,98.2516,227.6105,352.3755,182.9829,0,U,46990,999,3610,0.0091867,0.00034927,0.0,7245.808997556706,FENGYUN 1C,6138.207191372756,1.7050575531590988,874.8089975567063,6942.356690481731,7549.261304631682
FENGYUN 1C DEB,1999-025EZS,2024-12-31T16:36:45.675648,14.00296588,0.0072091,98.8638,357.3527,41.1421,319.5149,0,U,46992,999,56113,0.00097995,1.44e-05,0.0,7270.905289673808,FENGYUN 1C,6170.124859432538,1.7139235720645938,899.9052896738076,7218.488606350021,7323.321972997595
FENGYUN 1C DEB,1999-025EZT,2024-12-29T16:26:48.993792,13.68818735,0.0265165,98.6815,150.3806,141.4692,232.5334,0,U,46993,999,55495,0.00080615,8.52e-06,0.0,7381.951952687825,FENGYUN 1C,6312.015292658426,1.7533375812940073,1010.9519526878248,7186.208423734378,7577.695481641272
FENGYUN 1C DEB,1999-025EZV,2024-12-29T18:34:48.751104,13.83058999,0.0191736,98.5957,109.6624,346.4542,13.1509,0,U,46995,999,55652,0.0045449,5.689e-05,0.0,7331.1938546876445,FENGYUN 1C,6247.025466335413,1.735284851759837,960.1938546876445,7190.628476195406,7471.759233179883
FENGYUN 1C DEB,1999-025EZX,2024-12-31T09:26:16.655712,14.25512262,0.0026118,98.5903,47.6798,267.3553,104.8018,0,U,46997,999,57512,0.0032126,7.585e-05,0.0,7184.9078599648265,FENGYUN 1C,6060.9824401477945,1.6836062333743873,813.9078599648265,7166.14231761617,7203.673402313482
FENGYUN 1C DEB,1999-025FAB,2024-12-30T08:17:33.510336,14.3393458,0.0055239,99.3363,29.1794,337.586,22.2909,0,U,47001,999,68925,0.0048113,0.00013623,0.0,7156.746197505112,FENGYUN 1C,6025.382823390284,1.6737174509417456,785.7461975051119,7117.213047184713,7196.279347825511
FENGYUN 1C DEB,1999-025FAD,2024-12-25T15:02:41.715744,13.42311346,0.0332821,98.8162,329.1853,228.7254,128.4776,0,U,47003,999,60581,0.00090465,6.7e-06,0.0,7478.818619194944,FENGYUN 1C,6436.66226464077,1.7879617401779917,1107.8186191949444,7229.907830029037,7727.729408360853
FENGYUN 1C DEB,1999-025FAF,2024-12-30T22:11:39.449760,14.07289354,0.0065632,99.6066,66.1783,121.3035,52.8479,0,U,47005,999,77882,0.00616,0.00010509,0.0,7246.799401677388,FENGYUN 1C,6139.465749271461,1.705407152575406,875.7994016773882,7199.2372078442995,7294.361595510477
FENGYUN 1C DEB,1999-025FAG,2024-12-30T22:47:00.680352,13.97547494,0.0083057,99.2394,56.9191,305.0963,54.2433,0,U,47006,999,77922,0.0011581,1.633e-05,0.0,7280.437156399302,FENGYUN 1C,6182.262016347161,1.7172950045408781,909.4371563993018,7219.968029509397,7340.906283289207
FENGYUN 1C DEB,1999-025FAH,2024-12-29T10:20:42.322560,13.93105579,0.0248715,98.2222,257.7528,312.7807,45.2674,0,U,47007,999,73991,0.0095456,0.00016021,0.0,7295.904719082251,FENGYUN 1C,6201.974149295516,1.7227705970265323,924.9047190822512,7114.444624861597,7477.364813302905
FENGYUN 1C DEB,1999-025FAK,2024-12-31T08:05:26.522592,13.3705522,0.0354078,98.9346,25.8933,43.3077,319.5312,0,U,47009,999,54179,0.00081064,5.69e-06,0.0,7498.405894355064,FENGYUN 1C,6461.965563544461,1.7949904343179057,1127.4058943550644,7232.903838128919,7763.90795058121
FENGYUN 1C DEB,1999-025FAN,2024-12-28T00:03:24.878592,13.7744522,0.0163723,98.7907,261.8608,281.2967,76.9828,0,U,47012,999,49757,0.0015646,1.677e-05,0.0,7351.099206522745,FENGYUN 1C,6272.485223185399,1.7423570064403886,980.0992065227447,7230.744804983792,7471.453608061697
FENGYUN 1C DEB,1999-025FAR,2024-12-29T21:26:17.079936,14.79841946,0.0196711,98.7524,22.8893,142.795,345.7804,0,U,47015,999,59223,0.0014412,0.00015075,0.0,7007.960078827778,FENGYUN 1C,5838.464581674564,1.6217957171318234,636.9600788277776,6870.105795321148,7145.814362334407
FENGYUN 1C DEB,1999-025FBB,2024-12-30T18:35:14.735040,14.3923517,0.0045706,99.0458,185.062,306.0845,65.0074,0,U,47025,999,57737,0.0075951,0.00023878,0.0,7139.163571412447,FENGYUN 1C,6003.191812077079,1.667553281132522,768.1635714124468,7106.533310392949,7171.793832431945
FENGYUN 1C DEB,1999-025FBF,2024-12-17T02:14:20.178240,14.73441588,0.0200607,98.9245,303.296,56.0726,2.2214,0,U,47029,999,65132,0.0036053,0.0003236,0.0,7028.239603867601,FENGYUN 1C,5863.825793002772,1.6288404980563256,657.2396038676006,6887.248197646293,7169.231010088907
FENGYUN 1C DEB,1999-025FBN,2024-12-29T21:06:54.108288,14.14869188,0.0068148,98.7705,49.1349,11.3076,162.2561,0,U,47036,999,55007,0.00038086,7.08e-06,0.0,7220.8942039934345,FENGYUN 1C,6106.574983380981,1.6962708287169392,849.8942039934345,7171.68525417206,7270.103153814808
FENGYUN 1C DEB,1999-025FBS,2024-12-27T20:02:18.438432,14.05697538,0.0064091,100.3265,215.6627,86.9404,273.9091,0,U,47040,999,84191,0.00092093,1.475e-05,0.0,7252.269234206406,FENGYUN 1C,6146.418098227729,1.7073383606188137,881.2692342064056,7205.788715457454,7298.7497529553575
FENGYUN 1C DEB,1999-025FBT,2024-12-31T18:51:38.316096,14.85468797,0.0019128,98.2706,8.1946,257.222,276.8086,0,U,47041,999,66016,0.0055556,0.00048342,0.0,6990.251781844366,FENGYUN 1C,5816.348889755482,1.6156524693765226,619.2517818443657,6976.880828236053,7003.622735452677
FENGYUN 1C DEB,1999-025FBU,2024-12-31T11:37:14.154240,14.22259778,0.0054484,99.036,250.0099,307.8387,177.6563,0,U,47042,999,57598,0.00084856,1.866e-05,0.0,7195.85752399708,FENGYUN 1C,6074.842951930378,1.6874563755362162,824.8575239970796,7156.651613863334,7235.063434130825
FENGYUN 1C DEB,1999-025FBY,2024-12-31T05:39:17.203392,14.42828154,0.0102344,99.0013,156.9987,308.1816,51.0186,0,U,47100,999,21754,0.0055758,0.0001982,0.0,7127.306507515142,FENGYUN 1C,5988.242441932111,1.6634006783144755,756.3065075151417,7054.3628017946285,7200.250213235655
FENGYUN 1C DEB,1999-025FCC,2024-12-17T20:44:32.223840,14.18920446,0.0039972,98.9417,13.7523,284.7712,74.9036,0,U,47104,999,78266,0.00046171,9.24e-06,0.0,7207.14307185575,FENGYUN 1C,6089.139678375855,1.6914276884377375,836.1430718557503,7178.334679568929,7235.951464142571
IRIDIUM 33,1997-051C,2024-12-31T19:34:05.060640,14.34704939,0.0005883,86.3878,213.2739,263.547,96.5056,0,U,24946,999,42874,0.0002796,8.11e-06,0.0,7154.184110951374,IRIDIUM 33,6022.147518513116,1.6728187551425322,783.1841109513744,7149.975304438902,7158.392917463847
IRIDIUM 33 DEB,1997-051L,2024-12-31T20:01:06.625344,14.42093719,0.0009965,86.4022,206.9312,210.3041,149.7584,0,U,33773,999,83360,0.0010841,3.583e-05,0.0,7129.726183423419,IRIDIUM 33,5991.292156926287,1.664247821368413,758.7261834234187,7122.621411281638,7136.8309555652
IRIDIUM 33 DEB,1997-051N,2024-12-31T20:43:55.609248,14.39815844,0.0012932,86.3661,196.9446,221.5695,267.6389,0,U,33775,999,83160,0.0015569,4.907e-05,0.0,7137.243971586957,IRIDIUM 33,6000.770740370711,1.6668807612140863,766.2439715869568,7128.014087682901,7146.473855491014
IRIDIUM 33 DEB,1997-051P,2024-12-31T20:22:59.401632,14.37318523,0.0012569,86.4044,225.8003,251.9994,119.5194,0,U,33776,999,83112,0.00097267,2.922e-05,0.0,7145.508821008505,IRIDIUM 33,6011.196996309329,1.669776943419258,774.508821008505,7136.527630971379,7154.490011045631
IRIDIUM 33 DEB,1997-051Q,2024-12-31T18:34:49.417248,14.51946542,0.0008921,86.3807,185.1742,3.855,356.2723,0,U,33777,999,83507,0.0029849,0.00012077,0.0,7097.434994377509,IRIDIUM 33,5950.635604184223,1.6529543344956175,726.4349943775087,7091.103372619025,7103.766616135992
IRIDIUM 33 DEB,1997-051T,2024-12-31T23:07:02.157024,14.40583815,0.0010062,86.3439,178.6384,225.9215,296.2928,0,U,33850,999,83171,0.0016912,5.411e-05,0.0,7134.707183631008,IRIDIUM 33,5997.571747116541,1.6659921519768168,763.7071836310079,7127.5282412628385,7141.886125999177
IRIDIUM 33 DEB,1997-051W,2024-12-31T20:01:59.969568,13.97101125,0.021795,86.0021,141.2175,215.9219,299.3921,0,U,33853,999,80512,0.0078861,0.00013495,0.0,7281.987790242265,IRIDIUM 33,6184.237227779315,1.717843674383143,910.987790242265,7123.276866353935,7440.698714130595
IRIDIUM 33 DEB,1997-051AC,2024-12-30T19:48:59.082048,14.80432897,0.0023207,86.3286,164.341,150.366,209.8882,0,U,33859,999,83357,0.0099373,0.00077056,0.0,7006.095022287107,IRIDIUM 33,5836.134015736723,1.6211483377046454,635.095022287107,6989.835977568886,7022.354067005329
IRIDIUM 33 DEB,1997-051AD,2024-12-31T18:02:18.259872,14.60337194,0.0011643,86.3875,179.4704,76.6675,294.6004,0,U,33860,999,83660,0.0035859,0.00017394,0.0,7070.2224293459685,IRIDIUM 33,5916.44506741048,1.643456963169578,699.2224293459685,7061.990569371481,7078.454289320455
IRIDIUM 33 DEB,1997-051AF,2024-12-31T19:24:06.348384,14.61887643,0.0054626,86.4122,189.2122,173.477,197.6665,0,U,33862,999,83754,0.005851,0.00030004,0.0,7065.22252029226,IRIDIUM 33,5910.1702032769435,1.6417139453547065,694.22252029226,7026.628035752911,7103.817004831609
IRIDIUM 33 DEB,1997-051AH,2024-12-31T11:59:23.160768,15.00602171,0.0008323,86.2613,82.1711,244.6506,126.7581,0,U,33864,999,83924,0.012006,0.00154878,0.0,6943.175257165837,IRIDIUM 33,5757.691782119488,1.5993588283665245,572.1752571658371,6937.396452399298,6948.954061932375
IRIDIUM 33 DEB,1997-051AK,2024-12-31T02:59:18.502080,14.22228629,0.011075,86.3004,239.285,191.892,321.0038,0,U,33866,999,81877,0.003043,7.207e-05,0.0,7195.962590530579,IRIDIUM 33,6074.976000358211,1.6874933334328366,824.9625905305793,7116.267304840453,7275.6578762207055
IRIDIUM 33 DEB,1997-051AL,2024-12-31T16:37:53.624928,14.92428707,0.0016563,86.4003,154.4413,213.7026,146.315,0,U,33867,999,84286,0.0045048,0.00046534,0.0,6968.50226002267,IRIDIUM 33,5789.224468594574,1.6081179079429373,597.5022600226703,6956.960329729394,6980.044190315946
IRIDIUM 33 DEB,1997-051AP,2024-12-31T20:04:32.903616,14.43127639,0.0019815,86.3765,206.1085,250.6124,120.8024,0,U,33870,999,83143,0.0023794,8.026e-05,0.0,7126.320410759609,IRIDIUM 33,5986.999732181945,1.6630554811616514,755.3204107596093,7112.199606865689,7140.44121465353
IRIDIUM 33 DEB,1997-051AT,2024-12-31T05:23:24.905184,14.81883461,0.0022449,86.2749,164.8202,33.1138,140.2547,0,U,33874,999,82856,0.013848,0.00111674,0.0,7001.522261468826,IRIDIUM 33,5830.42122783862,1.6195614521773944,630.5222614688264,6985.804544144055,7017.239978793597
IRIDIUM 33 DEB,1997-051BA,2024-12-31T11:15:18.777312,14.45564823,0.0058185,86.3883,256.0579,252.7691,281.586,0,U,33881,999,82473,0.0078184,0.00028284,0.0,7118.308300041018,IRIDIUM 33,5976.90580922317,1.6602516136731027,747.3083000410179,7076.890423197229,7159.726176884807
IRIDIUM 33 DEB,1997-051BD,2024-12-31T17:40:07.660128,14.66791394,0.0012787,86.3695,165.0345,76.576,294.6011,0,U,33884,999,83754,0.0051947,0.00029115,0.0,7049.466848612709,IRIDIUM 33,5890.411426968981,1.6362253963802724,678.4668486127093,7040.452695353389,7058.481001872031
IRIDIUM 33 DEB,1997-051BF,2024-12-31T22:24:25.809120,14.35433374,0.0012568,86.3843,212.5991,302.7643,167.3093,0,U,33886,999,83090,0.00060474,1.757e-05,0.0,7151.763564858449,IRIDIUM 33,6019.091477663638,1.6719698549065662,780.7635648584492,7142.775228410135,7160.751901306763
IRIDIUM 33 DEB,1997-051BG,2024-12-31T19:51:52.314912,14.36721122,0.0004635,86.3072,152.3645,302.7508,200.1618,0,U,33887,999,83197,0.00061737,1.838e-05,0.0,7147.489459781557,IRIDIUM 33,6013.69650372368,1.6704712510343553,776.4894597815573,7144.176598416949,7150.802321146166
IRIDIUM 33 DEB,1997-051BN,2024-12-31T19:55:26.111712,14.5097613,0.001804,86.3892,203.2341,174.3279,197.2168,0,U,33953,999,83280,0.0032056,0.00012727,0.0,7100.59914870305,IRIDIUM 33,5954.61538584881,1.6540598294024471,729.5991487030497,7087.789667838789,7113.40862956731
IRIDIUM 33 DEB,1997-051BU,2024-12-31T19:31:56.959680,15.25331872,0.0026954,86.3598,205.1753,334.6035,25.3884,0,U,33959,999,82951,0.041537,0.01157938,0.0,6867.9260666778855,IRIDIUM 33,5664.344230130505,1.573428952814029,496.9260666778855,6849.414258757762,6886.437874598008
IRIDIUM 33 DEB,1997-051BV,2024-12-31T13:14:04.155936,14.71392332,0.0003994,86.2646,90.6802,194.7923,230.0539,0,U,33960,999,83753,0.006185,0.00038478,0.0,7034.763728787082,IRIDIUM 33,5871.992534073748,1.6311090372427077,663.7637287870821,7031.954044153804,7037.57341342036
IRIDIUM 33 DEB,1997-051CA,2024-12-31T19:55:58.441728,15.51812274,0.0021839,86.3231,139.5214,316.3702,43.583,0,U,33965,999,83991,0.017223,0.01146808,0.0,6789.571814185945,IRIDIUM 33,5567.686847795458,1.5465796799431826,418.5718141859452,6774.7440683009445,6804.399560070945
IRIDIUM 33 DEB,1997-051CB,2024-12-31T21:21:53.375040,14.47358727,0.0006126,86.3941,194.1129,286.7461,140.7981,0,U,33966,999,83435,0.0018827,6.918e-05,0.0,7112.42530744016,IRIDIUM 33,5969.497835623554,1.658193843228765,741.4253074401604,7108.068235696823,7116.782379183498
IRIDIUM 33 DEB,1997-051CE,2024-12-31T17:37:54.407136,14.46957042,0.0007458,86.3483,167.8981,173.8955,186.234,0,U,34071,999,83326,0.0024038,8.758e-05,0.0,7113.741551257604,IRIDIUM 33,5971.155008344304,1.658654168984529,742.7415512576044,7108.436122808676,7119.0469797065325
IRIDIUM 33 DEB,1997-051CL,2024-12-31T12:28:26.061312,14.56943401,0.0012156,86.3902,202.9655,116.984,272.457,0,U,34077,999,83277,0.0042396,0.00019106,0.0,7081.19771977252,IRIDIUM 33,5930.226790050413,1.647285219458448,710.19771977252,7072.589815824364,7089.8056237206765
IRIDIUM 33 DEB,1997-051CN,2024-12-31T21:58:00.224832,14.71472385,0.0007745,86.3834,164.483,91.071,69.5597,0,U,34079,999,83869,0.0058015,0.00036159,0.0,7034.508583418,IRIDIUM 33,5871.673078117169,1.6310202994769913,663.508583418,7029.060356520143,7039.956810315856
IRIDIUM 33 DEB,1997-051CV,2024-12-31T17:33:19.326816,15.12682691,0.0008669,86.3676,185.082,25.9677,96.9554,0,U,34086,999,4151,0.016111,0.00293229,0.0,6906.159691434176,IRIDIUM 33,5711.7099571527815,1.5865860992091059,535.1596914341762,6900.172741597672,6912.1466412706795
IRIDIUM 33 DEB,1997-051CX,2024-12-31T11:18:01.737216,14.72083729,0.0008239,86.3927,187.2051,2.2943,26.499,0,U,34088,999,83615,0.0053943,0.00034088,0.0,7032.560867063638,IRIDIUM 33,5869.234621638401,1.6303429504551115,661.5608670636384,7026.766740165264,7038.3549939620125
IRIDIUM 33 DEB,1997-051DA,2024-12-31T13:21:58.453920,14.61401641,0.0050086,86.3593,222.0914,61.1345,299.4879,0,U,34091,999,82779,0.0078548,0.00039762,0.0,7066.788834844242,IRIDIUM 33,5912.135682484403,1.642259911801223,695.788834844242,7031.394116286041,7102.183553402443
IRIDIUM 33 DEB,1997-051DG,2024-12-31T15:58:51.306240,14.308861,0.0086379,86.2019,153.7065,45.3572,315.4621,0,U,34097,999,82163,0.0040963,0.00011225,0.0,7166.907480600577,IRIDIUM 33,6038.219805334164,1.67728327925949,795.9074806005774,7105.000450473898,7228.814510727258
IRIDIUM 33 DEB,1997-051DM,2024-12-31T18:56:58.245792,15.18789403,0.0007246,86.3352,254.4123,262.4922,139.6688,0,U,34102,999,82403,0.02863,0.00633034,0.0,6887.635182906516,IRIDIUM 33,5688.74445076528,1.5802067918792444,516.6351829065161,6882.644402452982,6892.62596336005
IRIDIUM 33 DEB,1997-051DR,2024-12-31T19:43:08.997888,15.02803754,0.0007233,86.334,134.1964,327.1498,192.8716,0,U,34106,999,83994,0.011804,0.00161449,0.0,6936.3925080152985,IRIDIUM 33,5749.256857524035,1.5970157937566762,565.3925080152985,6931.375415314251,6941.409600716346
IRIDIUM 33 DEB,1997-051DS,2024-12-31T19:12:38.780640,15.2967663,0.0019085,86.3773,140.9682,336.0537,158.3591,0,U,34107,999,84103,0.019474,0.00600336,0.0,6854.915203438329,IRIDIUM 33,5648.255728530914,1.5689599245919206,483.9152034383287,6841.832597772567,6867.997809104091
IRIDIUM 33 DEB,1997-051DY,2024-12-31T14:27:52.651008,14.38835737,0.0057638,86.215,126.2592,152.3847,208.0434,0,U,34145,999,82654,0.0047328,0.00014878,0.0,7140.484771846428,IRIDIUM 33,6004.858349023174,1.6680162080619927,769.484771846428,7099.32844571846,7181.641097974396
IRIDIUM 33 DEB,1997-051DZ,2024-12-31T20:38:26.701728,14.45713719,0.0029007,86.2859,142.1726,296.4414,217.1739,0,U,34146,999,83103,0.0033937,0.00012106,0.0,7117.819542221838,IRIDIUM 33,5976.290239656612,1.6600806221268367,746.8195422218378,7097.172883075715,7138.466201367962
IRIDIUM 33 DEB,1997-051EN,2024-12-31T19:14:39.836544,14.37147062,0.0028561,86.3523,195.5015,345.2563,14.7798,0,U,34159,999,82988,0.001366,4.097e-05,0.0,7146.077146853383,IRIDIUM 33,6011.914171242526,1.6699761586784796,775.077146853383,7125.667235914255,7166.487057792511
IRIDIUM 33 DEB,1997-051ES,2024-12-31T16:05:17.253312,14.44025992,0.0020943,86.3305,152.7907,202.7923,289.0656,0,U,34350,999,83296,0.001637,5.631e-05,0.0,7123.364501224856,IRIDIUM 33,5983.275118359061,1.6620208662108502,752.3645012248562,7108.446038949941,7138.2829634997715
IRIDIUM 33 DEB,1997-051FJ,2024-12-31T13:13:51.093984,14.49409747,0.0020701,86.3711,199.2244,220.3305,164.9771,0,U,34366,999,83159,0.0031754,0.00012205,0.0,7105.713991932366,IRIDIUM 33,5961.0505628794845,1.6558473785776346,734.7139919323663,7091.004453397667,7120.423530467066
IRIDIUM 33 DEB,1997-051FT,2024-12-31T20:50:55.521888,14.16955521,0.0104434,86.4314,322.0962,144.4874,245.9566,0,U,34375,999,81812,0.0012655,2.698e-05,0.0,7213.80440755941,IRIDIUM 33,6097.583629230491,1.6937732303418032,842.8044075594098,7138.467762609504,7289.141052509316
IRIDIUM 33 DEB,1997-051FU,2024-12-31T16:47:33.473472,14.5419348,0.0029272,86.3051,161.0239,267.7647,92.0208,0,U,34376,999,82962,0.0060526,0.00025851,0.0,7090.122071993111,IRIDIUM 33,5941.441016636494,1.6504002823990263,719.1220719931107,7069.367866663973,7110.876277322249
IRIDIUM 33 DEB,1997-051GB,2024-12-31T17:10:17.473728,14.77469098,0.001302,86.4027,169.2674,272.2697,98.7034,0,U,34486,999,83846,0.005476,0.00039267,0.0,7015.4613642852955,IRIDIUM 33,5847.841284730112,1.6244003568694756,644.4613642852955,7006.327233588996,7024.595494981594
IRIDIUM 33 DEB,1997-051GC,2024-12-31T17:13:43.136832,14.42441419,0.0030836,86.3459,161.2315,191.4667,180.4109,0,U,34487,999,83259,0.00096386,3.226e-05,0.0,7128.58039205151,IRIDIUM 33,5989.847958045471,1.663846655012631,757.58039205151,7106.598701554581,7150.56208254844
IRIDIUM 33 DEB,1997-051GD,2024-12-31T17:27:15.563808,14.88119783,0.0016117,86.3352,110.6091,186.3781,173.7242,0,U,34488,999,84036,0.0064559,0.00060011,0.0,6981.94753727267,IRIDIUM 33,5805.987452689729,1.6127742924138138,610.9475372726702,6970.694732426848,6993.200342118493
IRIDIUM 33 DEB,1997-051GH,2024-12-30T18:31:11.157024,14.13324108,0.0230355,86.4832,113.4368,265.9079,249.1376,0,U,34492,999,80136,0.01412,0.0003425,0.0,7226.15594936665,IRIDIUM 33,6113.250838425068,1.698125232895852,855.15594936665,7059.697833995015,7392.614064738285
IRIDIUM 33 DEB,1997-051GN,2024-12-31T18:52:31.039104,14.25621021,0.0083372,86.2795,199.8776,12.7737,0.0665,0,U,34497,999,81951,0.001831,4.515e-05,0.0,7184.542436373556,IRIDIUM 33,6060.520054717516,1.6834777929770879,813.5424363735556,7124.643469173022,7244.441403574088
IRIDIUM 33 DEB,1997-051GU,2024-12-31T04:13:26.835456,15.11610889,0.0005949,86.2964,73.2759,10.1968,349.939,0,U,34503,999,84278,0.005346,0.00091847,0.0,6909.423830094935,IRIDIUM 33,5715.759823556921,1.5877110620991448,538.4238300949346,6905.313413858412,6913.534246331458
