OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025ANX,2024-12-31T03:00:54.548640,14.11993399,.0082138,99.0839,66.5879,357.1046,23.4662,0,U,30640,999,91549,.34649E-2,.6506E-4,0
FENGYUN 1C DEB,1999-025ANY,2024-12-31T11:38:54.627936,14.74015121,.0147487,98.9470,257.9559,132.4765,39.7969,0,U,30641,999,95435,.12975E-2,.10106E-3,0
FENGYUN 1C DEB,1999-025APD,2024-12-31T20:02:02.534784,14.08555172,.0047811,98.6812,34.4716,291.1017,68.5045,0,U,30646,999,91733,.22323E-2,.3834E-4,0
FENGYUN 1C DEB,1999-025APE,2024-12-31T05:25:55.638624,14.46706173,.0035463,98.9928,268.3302,134.4779,27.9507,0,U,30647,999,92961,.54002E-2,.1968E-3,0
FENGYUN 1C DEB,1999-025APF,2024-12-30T17:10:22.320768,14.41019742,.0037954,98.6503,88.4487,90.2191,66.1188,0,U,30648,999,92855,.61933E-2,.20099E-3,0
FENGYUN 1C DEB,1999-025APG,2024-12-30T18:36:40.785984,14.25346731,.0053653,98.8149,92.3222,101.5616,21.2872,0,U,30649,999,92113,.50669E-2,.12095E-3,0
FENGYUN 1C DEB,1999-025APH,2024-12-31T19:33:38.236032,14.11432323,.0073582,99.2280,31.4663,80.3926,333.5453,0,U,30650,999,91414,.41948E-2,.7755E-4,0
FENGYUN 1C DEB,1999-025APJ,2024-12-30T22:06:25.353792,14.07639360,.0008777,98.8292,41.6474,157.0881,326.2770,0,U,30652,999,91814,.35904E-3,.563E-5,0
FENGYUN 1C DEB,1999-025APL,2024-12-31T16:29:27.445344,14.15016884,.003709,99.2441,271.1017,355.0162,5.0636,0,U,30654,999,91782,.37757E-2,.7318E-4,0
FENGYUN 1C DEB,1999-025APM,2024-12-31T21:32:15.156096,14.82884929,.0007489,98.7823,26.3091,265.8225,215.9789,0,U,30655,999,92732,.18515E-1,.153433E-2,0
FENGYUN 1C DEB,1999-025APN,2024-12-31T15:17:42.364032,14.36984183,.0034849,99.0016,155.8547,26.8464,333.4515,0,U,30656,999,92099,.77556E-2,.23174E-3,0
FENGYUN 1C DEB,1999-025APP,2024-12-30T22:32:42.703296,14.32506261,.0018596,98.8432,89.4319,283.7621,136.2425,0,U,30657,999,92256,.61213E-2,.16615E-3,0
FENGYUN 1C DEB,1999-025APQ,2024-12-31T15:04:13.012032,13.85130879,.0187169,98.4616,66.4271,99.0031,263.2361,0,U,30658,999,89889,.4507E-2,.5822E-4,0
FENGYUN 1C DEB,1999-025APS,2024-12-30T00:26:58.549344,14.80605394,.0154871,98.1516,88.2142,23.6906,149.1015,0,U,30660,999,95626,.13551E-2,.12735E-3,0
FENGYUN 1C DEB,1999-025APT,2024-12-30T16:35:01.647456,14.20707382,.014437,99.4515,150.3321,304.0033,54.7496,0,U,30661,999,92973,.47146E-3,.1078E-4,0
FENGYUN 1C DEB,1999-025APU,2024-12-30T01:48:28.281312,14.19479268,.0036563,99.0779,46.3679,185.2199,204.8523,0,U,30662,999,91701,.37072E-2,.7821E-4,0
FENGYUN 1C DEB,1999-025APV,2024-12-31T13:58:12.738432,13.20072328,.0660806,99.2965,313.5022,253.2575,99.5065,0,U,30663,999,84475,.82447E-2,.10518E-3,0
FENGYUN 1C DEB,1999-025APX,2024-12-31T20:06:02.058048,14.09328318,.0072945,99.1863,324.2465,88.3946,302.3906,0,U,30665,999,91092,.53075E-2,.9443E-4,0
FENGYUN 1C DEB,1999-025APY,2024-12-31T18:16:24.634272,14.02038981,.0062708,98.7932,355.8828,31.0882,142.1158,0,U,30666,999,91261,.97549E-3,.1472E-4,0
FENGYUN 1C DEB,1999-025AQA,2024-12-31T02:59:29.481792,14.09611849,.0081954,99.1490,67.1511,139.0022,251.8883,0,U,30668,999,91167,.44555E-2,.8013E-4,0
FENGYUN 1C DEB,1999-025AQB,2024-12-30T20:05:19.437792,14.00095963,.0126389,98.6225,315.2576,68.7873,321.7818,0,U,30669,999,90594,.4991E-2,.7848E-4,0
FENGYUN 1C DEB,1999-025AQC,2024-12-31T20:24:10.158048,14.15609943,.0038699,98.7608,52.1234,339.2306,76.1629,0,U,30670,999,92258,.36366E-3,.673E-5,0
FENGYUN 1C DEB,1999-025AQD,2024-12-31T21:04:23.677248,13.93715372,.0129905,99.2785,64.2747,251.9297,169.7331,0,U,30671,999,90374,.44398E-2,.6222E-4,0
FENGYUN 1C DEB,1999-025AQF,2024-12-31T20:04:28.772832,14.03186921,.0052403,98.9683,55.8566,27.2978,33.2468,0,U,30673,999,91680,.36755E-3,.536E-5,0
